week_start_date,product_id,product_name,brand,category,pack_size_ml,unit_price,store_id,store_name,region,city,store_format,opening_stock,units_received,units_sold,closing_stock,stockout_flag,revenue,promotion_flag,promotion_type,discount_pct
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR003,Store 3,North,Timothybury,Supermarket,151,182,149,184,False,15166.71,True,Price Cut,0.13
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR004,Store 4,South,Waltertown,Supermarket,141,177,58,260,False,5089.5,True,BOGO,0.25
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR005,Store 5,East,Loristad,Hypermarket,174,73,143,104,False,16731.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR006,Store 6,East,North Johnton,Hypermarket,380,180,66,494,False,7722.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR007,Store 7,East,Mendozaview,Wholesale,106,160,103,163,False,12051.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR008,Store 8,South,West Michele,Convenience,114,99,87,126,False,10179.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR009,Store 9,North,Riosfurt,Hypermarket,282,127,99,310,False,11583.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR010,Store 10,West,South Rhondaborough,Supermarket,113,48,110,51,False,12870.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR011,Store 11,East,Gregoryburgh,Wholesale,296,70,213,153,False,18690.75,True,Display,0.25
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR012,Store 12,East,North Jessicachester,Supermarket,318,174,124,368,False,12621.96,True,BOGO,0.13
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR013,Store 13,South,Keithstad,Convenience,115,59,140,34,False,12121.2,True,Bundle,0.26
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR014,Store 14,West,West Crystalside,Convenience,193,142,66,269,False,6177.6,True,BOGO,0.2
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR015,Store 15,South,South Carol,Hypermarket,136,60,64,132,False,7488.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR016,Store 16,North,New Andrea,Wholesale,156,23,106,73,False,12402.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR017,Store 17,South,Wendyfort,Convenience,274,192,97,369,False,9419.67,True,BOGO,0.17
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR018,Store 18,West,Harrellview,Wholesale,166,24,130,60,False,15210.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR019,Store 19,West,Kristiland,Hypermarket,235,25,117,143,False,13689.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR020,Store 20,South,New Jessicaberg,Wholesale,386,134,166,354,False,17479.8,True,Display,0.1
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR021,Store 21,South,Smithside,Hypermarket,341,196,58,479,False,6786.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR022,Store 22,East,Caitlinland,Wholesale,175,75,125,125,False,12285.0,True,BOGO,0.16
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR023,Store 23,South,Andersonland,Convenience,356,81,45,392,False,5265.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR024,Store 24,East,Port Patriciabury,Hypermarket,105,114,146,73,False,15032.16,True,Display,0.12
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR025,Store 25,South,Johnfort,Hypermarket,327,163,66,424,False,7722.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR026,Store 26,North,New Davidfort,Wholesale,245,198,76,367,False,8892.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR027,Store 27,East,Wesleystad,Convenience,183,68,46,205,False,5382.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR028,Store 28,East,Thomasmouth,Hypermarket,115,104,96,123,False,11232.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR029,Store 29,East,New Kenneth,Hypermarket,117,43,137,23,False,16029.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR030,Store 30,West,Jasonland,Hypermarket,202,37,117,122,False,13689.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR031,Store 31,North,Rileyburgh,Supermarket,291,170,102,359,False,9547.2,True,BOGO,0.2
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR032,Store 32,South,Port Jacob,Wholesale,365,58,197,226,False,17286.75,True,Price Cut,0.25
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR033,Store 33,South,New Isabella,Convenience,222,179,88,313,False,10296.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR034,Store 34,West,Katietown,Hypermarket,336,156,186,306,False,18280.08,True,BOGO,0.16
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR035,Store 35,East,New April,Hypermarket,345,111,74,382,False,8658.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR036,Store 36,North,West Rebeccatown,Wholesale,278,92,44,326,False,5148.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR037,Store 37,East,Christopherfurt,Convenience,399,174,57,516,False,6669.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR038,Store 38,North,East Courtney,Hypermarket,135,134,87,182,False,9568.26,True,Price Cut,0.06
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR039,Store 39,South,Port Elizabeth,Wholesale,225,126,135,216,False,15795.0,False,,0.0
2024-03-11,BEV015,Product 15,Brand 1,Carbonated,500,117,STR040,Store 40,North,Whitefurt,Supermarket,330,118,129,319,False,11017.89,True,BOGO,0.27
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR001,Store 1,West,East Nichole,Hypermarket,302,159,185,276,False,8138.15,True,Price Cut,0.17
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR002,Store 2,South,New Sharon,Convenience,150,66,92,124,False,4876.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR003,Store 3,North,Timothybury,Supermarket,102,136,43,195,False,2279.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR004,Store 4,South,Waltertown,Supermarket,123,128,170,81,False,7748.6,True,Bundle,0.14
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR005,Store 5,East,Loristad,Hypermarket,263,129,136,256,False,5694.32,True,Display,0.21
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR006,Store 6,East,North Johnton,Hypermarket,233,111,107,237,False,5671.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR007,Store 7,East,Mendozaview,Wholesale,337,27,135,229,False,7155.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR008,Store 8,South,West Michele,Convenience,384,77,142,319,False,7526.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR009,Store 9,North,Riosfurt,Hypermarket,171,42,100,113,False,5300.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR010,Store 10,West,South Rhondaborough,Supermarket,179,59,140,98,False,7420.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR011,Store 11,East,Gregoryburgh,Wholesale,146,56,43,159,False,2279.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR012,Store 12,East,North Jessicachester,Supermarket,361,71,134,298,False,7102.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR013,Store 13,South,Keithstad,Convenience,360,126,98,388,False,5194.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR014,Store 14,West,West Crystalside,Convenience,184,63,128,119,False,6784.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR015,Store 15,South,South Carol,Hypermarket,385,189,134,440,False,7102.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR016,Store 16,North,New Andrea,Wholesale,218,68,78,208,False,4134.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR017,Store 17,South,Wendyfort,Convenience,348,25,76,297,False,4028.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR018,Store 18,West,Harrellview,Wholesale,225,165,93,297,False,4929.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR019,Store 19,West,Kristiland,Hypermarket,278,84,143,219,False,7579.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR020,Store 20,South,New Jessicaberg,Wholesale,171,171,154,188,False,6039.88,True,Display,0.26
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR021,Store 21,South,Smithside,Hypermarket,107,36,143,0,True,7579.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR022,Store 22,East,Caitlinland,Wholesale,311,100,67,344,False,3551.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR023,Store 23,South,Andersonland,Convenience,114,93,53,154,False,2809.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR024,Store 24,East,Port Patriciabury,Hypermarket,330,198,123,405,False,6519.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR025,Store 25,South,Johnfort,Hypermarket,262,160,83,339,False,4399.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR026,Store 26,North,New Davidfort,Wholesale,240,199,64,375,False,3392.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR027,Store 27,East,Wesleystad,Convenience,241,49,106,184,False,5618.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR028,Store 28,East,Thomasmouth,Hypermarket,169,62,152,79,False,6686.48,True,Bundle,0.17
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR029,Store 29,East,New Kenneth,Hypermarket,212,84,128,168,False,6784.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR030,Store 30,West,Jasonland,Hypermarket,205,110,187,128,False,7135.92,True,Display,0.28
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR031,Store 31,North,Rileyburgh,Supermarket,237,98,52,283,False,2149.68,True,Display,0.22
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR032,Store 32,South,Port Jacob,Wholesale,303,173,143,333,False,7579.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR033,Store 33,South,New Isabella,Convenience,283,186,75,394,False,3975.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR034,Store 34,West,Katietown,Hypermarket,172,58,114,116,False,6042.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR035,Store 35,East,New April,Hypermarket,256,198,77,377,False,4081.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR036,Store 36,North,West Rebeccatown,Wholesale,370,153,140,383,False,7420.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR037,Store 37,East,Christopherfurt,Convenience,200,115,130,185,False,6890.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR038,Store 38,North,East Courtney,Hypermarket,147,157,91,213,False,4823.0,False,,0.0
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR039,Store 39,South,Port Elizabeth,Wholesale,150,167,105,212,False,4618.95,True,Price Cut,0.17
2024-03-11,BEV016,Product 16,Brand 2,Water,500,53,STR040,Store 40,North,Whitefurt,Supermarket,176,87,127,136,False,6731.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR001,Store 1,West,East Nichole,Hypermarket,106,29,164,0,True,6135.24,True,Price Cut,0.13
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR002,Store 2,South,New Sharon,Convenience,150,46,104,92,False,4472.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR003,Store 3,North,Timothybury,Supermarket,393,120,68,445,False,2924.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR004,Store 4,South,Waltertown,Supermarket,211,181,113,279,False,4859.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR005,Store 5,East,Loristad,Hypermarket,361,155,138,378,False,5934.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR006,Store 6,East,North Johnton,Hypermarket,183,91,122,152,False,5246.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR007,Store 7,East,Mendozaview,Wholesale,102,190,86,206,False,3698.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR008,Store 8,South,West Michele,Convenience,187,131,74,244,False,3182.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR009,Store 9,North,Riosfurt,Hypermarket,368,158,83,443,False,3569.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR010,Store 10,West,South Rhondaborough,Supermarket,224,58,142,140,False,6106.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR011,Store 11,East,Gregoryburgh,Wholesale,243,142,86,299,False,3698.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR012,Store 12,East,North Jessicachester,Supermarket,332,198,141,389,False,5092.92,True,Bundle,0.16
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR013,Store 13,South,Keithstad,Convenience,304,107,117,294,False,5031.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR014,Store 14,West,West Crystalside,Convenience,386,98,65,419,False,2795.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR015,Store 15,South,South Carol,Hypermarket,338,26,57,307,False,2451.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR016,Store 16,North,New Andrea,Wholesale,249,29,148,130,False,5473.04,True,BOGO,0.14
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR017,Store 17,South,Wendyfort,Convenience,217,95,82,230,False,3526.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR018,Store 18,West,Harrellview,Wholesale,239,40,92,187,False,3125.24,True,Display,0.21
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR019,Store 19,West,Kristiland,Hypermarket,399,111,205,305,False,6699.4,True,Display,0.24
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR020,Store 20,South,New Jessicaberg,Wholesale,240,111,95,256,False,4085.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR021,Store 21,South,Smithside,Hypermarket,193,166,108,251,False,4644.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR022,Store 22,East,Caitlinland,Wholesale,141,114,134,121,False,5762.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR023,Store 23,South,Andersonland,Convenience,106,189,79,216,False,3397.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR024,Store 24,East,Port Patriciabury,Hypermarket,182,70,74,178,False,2641.06,True,Price Cut,0.17
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR025,Store 25,South,Johnfort,Hypermarket,207,132,80,259,False,2855.2,True,Bundle,0.17
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR026,Store 26,North,New Davidfort,Wholesale,109,61,40,130,False,1720.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR027,Store 27,East,Wesleystad,Convenience,240,101,129,212,False,5547.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR028,Store 28,East,Thomasmouth,Hypermarket,362,143,96,409,False,4128.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR029,Store 29,East,New Kenneth,Hypermarket,338,130,107,361,False,4601.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR030,Store 30,West,Jasonland,Hypermarket,239,30,60,209,False,2580.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR031,Store 31,North,Rileyburgh,Supermarket,200,168,144,224,False,6192.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR032,Store 32,South,Port Jacob,Wholesale,148,171,93,226,False,3999.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR033,Store 33,South,New Isabella,Convenience,331,129,137,323,False,5891.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR034,Store 34,West,Katietown,Hypermarket,234,28,60,202,False,2580.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR035,Store 35,East,New April,Hypermarket,120,55,105,70,False,3566.85,True,BOGO,0.21
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR036,Store 36,North,West Rebeccatown,Wholesale,149,186,60,275,False,2580.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR037,Store 37,East,Christopherfurt,Convenience,257,62,168,151,False,5706.96,True,Display,0.21
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR038,Store 38,North,East Courtney,Hypermarket,286,33,109,210,False,4171.43,True,Bundle,0.11
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR039,Store 39,South,Port Elizabeth,Wholesale,192,63,74,181,False,3182.0,False,,0.0
2024-03-11,BEV017,Product 17,Brand 3,Energy,500,43,STR040,Store 40,North,Whitefurt,Supermarket,305,178,147,336,False,4677.54,True,BOGO,0.26
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR001,Store 1,West,East Nichole,Hypermarket,167,65,59,173,False,7021.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR002,Store 2,South,New Sharon,Convenience,195,105,129,171,False,15351.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR003,Store 3,North,Timothybury,Supermarket,393,47,70,370,False,7163.8,True,BOGO,0.14
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR004,Store 4,South,Waltertown,Supermarket,398,179,59,518,False,6389.11,True,Bundle,0.09
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR005,Store 5,East,Loristad,Hypermarket,211,152,66,297,False,7854.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR006,Store 6,East,North Johnton,Hypermarket,373,151,75,449,False,8925.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR007,Store 7,East,Mendozaview,Wholesale,210,147,70,287,False,8330.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR008,Store 8,South,West Michele,Convenience,225,89,126,188,False,14994.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR009,Store 9,North,Riosfurt,Hypermarket,285,44,81,248,False,9639.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR010,Store 10,West,South Rhondaborough,Supermarket,284,107,101,290,False,9134.44,True,Bundle,0.24
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR011,Store 11,East,Gregoryburgh,Wholesale,375,59,115,319,False,9579.5,True,Price Cut,0.3
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR012,Store 12,East,North Jessicachester,Supermarket,356,77,143,290,False,17017.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR013,Store 13,South,Keithstad,Convenience,248,143,119,272,False,14161.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR014,Store 14,West,West Crystalside,Convenience,134,106,111,129,False,13209.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR015,Store 15,South,South Carol,Hypermarket,387,174,98,463,False,9212.98,True,Bundle,0.21
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR016,Store 16,North,New Andrea,Wholesale,206,189,73,322,False,8687.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR017,Store 17,South,Wendyfort,Convenience,330,89,104,315,False,12376.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR018,Store 18,West,Harrellview,Wholesale,360,190,125,425,False,14875.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR019,Store 19,West,Kristiland,Hypermarket,184,178,147,215,False,17493.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR020,Store 20,South,New Jessicaberg,Wholesale,386,88,57,417,False,6783.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR021,Store 21,South,Smithside,Hypermarket,155,59,65,149,False,7735.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR022,Store 22,East,Caitlinland,Wholesale,118,83,125,76,False,14875.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR023,Store 23,South,Andersonland,Convenience,209,40,133,116,False,15827.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR024,Store 24,East,Port Patriciabury,Hypermarket,130,136,120,146,False,14280.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR025,Store 25,South,Johnfort,Hypermarket,219,94,74,239,False,7925.4,True,Bundle,0.1
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR026,Store 26,North,New Davidfort,Wholesale,317,74,120,271,False,14280.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR027,Store 27,East,Wesleystad,Convenience,128,145,114,159,False,10038.84,True,Bundle,0.26
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR028,Store 28,East,Thomasmouth,Hypermarket,237,133,148,222,False,17612.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR029,Store 29,East,New Kenneth,Hypermarket,172,196,75,293,False,8925.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR030,Store 30,West,Jasonland,Hypermarket,268,87,62,293,False,7378.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR031,Store 31,North,Rileyburgh,Supermarket,267,117,213,171,False,18503.31,True,Bundle,0.27
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR032,Store 32,South,Port Jacob,Wholesale,326,97,57,366,False,6783.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR033,Store 33,South,New Isabella,Convenience,256,45,93,208,False,11067.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR034,Store 34,West,Katietown,Hypermarket,207,60,58,209,False,6902.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR035,Store 35,East,New April,Hypermarket,301,141,42,400,False,4998.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR036,Store 36,North,West Rebeccatown,Wholesale,333,136,57,412,False,6783.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR037,Store 37,East,Christopherfurt,Convenience,377,172,45,504,False,5355.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR038,Store 38,North,East Courtney,Hypermarket,322,168,59,431,False,7021.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR039,Store 39,South,Port Elizabeth,Wholesale,127,33,96,64,False,11424.0,False,,0.0
2024-03-11,BEV018,Product 18,Brand 4,Juice,500,119,STR040,Store 40,North,Whitefurt,Supermarket,160,81,76,165,False,9044.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR001,Store 1,West,East Nichole,Hypermarket,359,168,140,387,False,9940.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR002,Store 2,South,New Sharon,Convenience,164,109,64,209,False,4544.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR003,Store 3,North,Timothybury,Supermarket,372,99,53,418,False,3763.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR004,Store 4,South,Waltertown,Supermarket,157,112,49,220,False,3479.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR005,Store 5,East,Loristad,Hypermarket,147,21,69,99,False,4899.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR006,Store 6,East,North Johnton,Hypermarket,260,193,136,317,False,9656.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR007,Store 7,East,Mendozaview,Wholesale,398,110,45,463,False,3195.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR008,Store 8,South,West Michele,Convenience,290,109,140,259,False,7455.0,True,BOGO,0.25
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR009,Store 9,North,Riosfurt,Hypermarket,135,38,98,75,False,6958.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR010,Store 10,West,South Rhondaborough,Supermarket,392,96,98,390,False,6958.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR011,Store 11,East,Gregoryburgh,Wholesale,330,189,179,340,False,11438.1,True,Display,0.1
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR012,Store 12,East,North Jessicachester,Supermarket,258,32,85,205,False,6035.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR013,Store 13,South,Keithstad,Convenience,228,119,92,255,False,6532.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR014,Store 14,West,West Crystalside,Convenience,370,96,91,375,False,6461.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR015,Store 15,South,South Carol,Hypermarket,331,132,133,330,False,9443.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR016,Store 16,North,New Andrea,Wholesale,337,158,145,350,False,10295.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR017,Store 17,South,Wendyfort,Convenience,150,151,102,199,False,7242.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR018,Store 18,West,Harrellview,Wholesale,108,141,42,207,False,2982.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR019,Store 19,West,Kristiland,Hypermarket,154,96,106,144,False,7526.0,False,,0.0
2024-03-11,BEV019,Product 19,Brand 5,Water,500,71,STR020,Store 20,South,New Jessicaberg,Wholesale,388,192,133,447,False,9443.0,False,,0.0
